Status ID,Status Type,Status Link,Status Name,Status Created Time,Status Message,Status Shares Count,Status Likes Count,Status Comments Count,Comment ID,Comment Created Time,Comment Message,Comment From,Comment Likes Count,Reply ID,Reply Created Time,Reply Message,Reply From,Reply Likes Count
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",423,8280,85,1260752313987472_1261028327293204,2016-11-10 23:38:44,"Lor because the headoffice in Singapore so google APAC don't want pay tax in Indonesia, the Finance Minister has tell google everytime but he always don't want to pay tax in Indo",Muhammad Hafizh (10207361951039297),1
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",423,8280,85,1260752313987472_1261492720580098,2016-11-11 09:26:49,I suggest our CCs to start short courses especially for the older folks teaching them how to Google. This would be useful especially when 2G is eradicated next year.,Jen Lim C H (10210360804353159),0
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",423,8280,85,1260752313987472_1261002717295765,2016-11-10 23:07:04,Hope you got to meet the legend that is Richard Mayo-Smith,Ben Roberts (10157671591600247),3
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",423,8280,85,1260752313987472_1261112120618158,2016-11-11 01:34:14,I thanked GOD for GOOGLE - many questions were answered by clicking on the big G icon.  Yay! !,Jen Lim C H (10210360804353159),1
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",423,8280,85,1260752313987472_1261469847249052,2016-11-11 08:43:05,That is wonderful sir! APAC HQ in SG is a growth sign of increase job oppurtunities .,Prasanna Subramanian (10154709430878829),1
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",423,8280,85,1260752313987472_1261005497295487,2016-11-10 23:09:09,"Congrats Google Singapore. Our office is also in Mapletree Business City, 2 minutes from Google office. We could've come down to ask for selfie session with you Sir if we knew you were around :)",Ghazali Muhammad (10211416677442842),1
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",423,8280,85,1260752313987472_1261543977241639,2016-11-11 11:15:39,Congratulations to Google is a wonderful idea sure be gorgeous.,Kum Yuen Ho (367839340226430),0
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",423,8280,85,1260752313987472_1261163777279659,2016-11-11 02:51:17,"Thank you Sir , creation of jobs is very crucial n this is why Trump said we took their jobs . Thank you .",Debbie Chan (10211295325446661),0
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",423,8280,85,1260752313987472_1261043060625064,2016-11-10 23:54:53,"Wow ! In this new world age , there's a seen of great increase in goggling .
Thank you PM Mr Lee for sharing abt the goggle centre",Adeline SH Chua (801979723275729),0
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",423,8280,85,1260752313987472_1261299373932766,2016-11-11 05:58:43,"Just fascinating , it creates a total different ambience for working !",Thum Soon Yin (10208092271690676),0
